area,district,min_age,max_age,age_summary,gender,income_category,income_summary,personal_category,personal_summary,household_category,household_summary,support_type,support_summary,application_method,application_summary,benefit_category,benefit_summary,start_date,end_date,date_summary,benefit_details,source,additional_data,keywords,서비스ID
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 공고일 이후 관내에 취업한 만 49세 이하 청년 지원내용: 창업청년대상 취업축하금 지원(50만원) 신청기한: 상시신청 신청방법: 방,모름,아니오,"['창업청년대상', '취업축하금', '지원']",488000000118
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 고흥군에 주소를 두고 있으면서 영농에 종사하는 18세49세 청년(농가주) 23년 말 기준 경작면적 5ha 이하의 농업인 또는 신규농,모름,아니오,"['도전', '청년농부', '농지임차료']",488000000119
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 고흥군에서 출생한 자 또는 고흥군에서 5년 이상 거주했던 자(1849세)로 타 시군에서 1년 이상 거주 후 전입 3년 이내인 자 지,모름,아니오,"['귀향청년', '정착장려금부부', '지원']",488000000120
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 타 시군구에 주민등록을 두고 있다가 23년 1월 이후 고흥군으로 전입한 세대 지원내용: 쓰레기 종량제봉투 40매(20리터) 지원 신,모름,아니오,"['전입세대', '종량제봉투', '지원']",488000000121
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 공고일 이후 관내에 창업한 만 49세 이하 청년 지원내용: 창업청년대상 창업축하금 지원(10만원) 신청기한: 상시신청 신청방법: 방,모름,아니오,"['창업청년대상', '창업축하금', '지원']",488000000122
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 출산일 현재 부 또는 모가 고흥군에 주소를 둔 쌍둥이 출산가정 지원내용: 쌍둥이 출산가정 축하금 지원(50만원) 신청기한: 상시신청,모름,아니오,"['쌍둥이', '출산가정', '행복축하금']",488000000123
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 고흥군에 출생등록한 자가 타 시군에서 1년 이상 거주 후 고흥군으로 전입한 자 고흥군에서 5년 이상 거주(주민등록상) 했던 자로 타,모름,아니오,"['귀향청년', '주택', '수리비']",488000000124
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 주민등록상 주소지가 고흥군인 예비 창업가 및 창업 3년 이내 초기 창업가 (18세 49세 이하인 청년) 지원내용: 청년의 아이디어와,모름,아니오,"['청년', '창업', '도전']",488000000125
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 고흥관내 거주자로 수급자 또는 차상위계층 본인부담 경감대상자 고흥군 관내에 1년 이상 계속해서 주소를 두고 있는 만 60세 이상인 ,모름,아니오,"['만성질환관리', '저소득농인', '인공관절']",488000000126
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20210923123456 지원대상: 관내 축산업 허가(등록)된 한우 사육농가 및 법인 지원내용: 우수 육질등급 판정 농가, 거세 송아지 시술비 지원 등 신청기한: 상시",모름,아니오,"['품질', '고급화', '장려금']",488000000127
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20210923123456 지원대상: 노인요양시설 16개소, 주야간보호시설 19개소 지원내용: 대상 : 관내 노인요양시설 16개소, 주야간보호시설 19개소 내용 : 설 ",모름,아니오,"['노인복지시설', '설', '추석']",488000000128
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20210923123456 지원대상: 출산일 현재 부 또는 모가 고흥군에 주소를 두고 출생등록을 한 가정 지원내용: 출산장려금 지원 - 첫째, 둘째, 셋째아 1,080만",모름,아니오,"['고흥군', '출산장려금', '지원']",488000000129
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 가정위탁아동 지원내용: 가정위탁아동 1인당 30만원 현금 지원 신청기한: 상시신청 신청방법: 신청불필요,모름,아니오,"['가정위탁아동', '양육보조금', '지원']",488000000131
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20210923123456 지원대상: 한부모가족자격(모자가정, 부자가정, 조손가정, 청소년한부모, 미혼한부모) 한부모가족 지정 1년 경과 장애가정 중 최근 5년 이내 생",모름,아니오,"['저소득', '한부모가족', '지원학자금']",488000000132
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 신청일 기준 18세 이상 49세 이하 청년(1년 평균 가구소득인정액 기준중위소득 180 이하/전용면적 85 이하) 지원내용: 신청일,모름,아니오,"['고흥', '청년', '디딤돌']",488000000133
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 가정폭력 피해자 지원내용: 가정폭력피해자 의료비 지원 신청기한: 상시신청 신청방법: 직접입력,모름,아니오,"['가정폭력피해자', '의료비', '지원']",488000000134
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20210923123456 지원대상: 기초생활수급대상자, 차상위계층, 독거노인 등 생활이 어려운 이웃 700가구 지원내용: 저소득 이웃 700가구에 명절위문품 지원 신청",모름,아니오,"['명절설추석', '어려운', '이웃']",488000000135
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 고흥군에 거주하는 18세 49세 이하 예비 청년부부(1명이상이 초혼) 지원내용: - 고흥군 관내 지역 예식장기타시설야외 등에서 결혼,모름,아니오,"['청년부부', '웨딩촬영비', '지원']",488000000136
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 관내 한우 종사자 지원내용: 축산도우미 : 애경사로 사양 관리가 어려운 경우 지원 신청기한: 상시신청 신청방법: 방문신청,모름,아니오,"['축산도우미', '지원']",488000000137
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20210923123456 지원대상: 18세 49세 이하, 본인과 (조)부모 주민등록상 주소지가 고흥군이면서 가업승계를 희망하는 자 지원내용: 가업승계 청년 기반확보에 ",모름,아니오,"['가업승계', '청년', '지원']",488000000138
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 부모 중 1명 이상과 함께 고흥군으로 전입한 36개월 미만 출산가정 지원내용: 전입시점부터 자녀가 36개월이 될때까지의 잔여기간 동,모름,아니오,"['타', '시군', '전입영아']",488000000139
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20241222144908 지원대상: 지역 주민 모두 지원내용: - 온열질환으로 진단 확정된 경우(1회에 한함) 10 - 자연재해(일사병, 열사병, 저체온증 포함)로 사",모름,아니오,"['2024년', '고흥군', '군민안전공제']",488000000356
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20210923123456 지원대상: 본인 및 부모가 공고일 현재 보성군에 1년이상 주소를 두고 실제 거주하고 있는 초,중,고,대학생중 초중등교육법 및 고등교육법에 따른",모름,아니오,"['보성군장학재단', '장학생', '선발군정발전']",489000000101
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20210923123456 지원대상: 고등학생 이하 가정위탁아동 지원내용: 고등학생 이하 가정위탁아동에게 도서상품권(40,000원/인) 지원 신청기한: 상시신청 신청방법",모름,아니오,"['가정위탁아동', '생일', '선물']",489000000102
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20210923123456 지원대상: 본인 및 부모가 공고일 현재 보성군에 1년이상 주소를 두고 실제 거주하고 있는 초,중,고,대학생중 초중등교육법 및 고등교육법에 따른",모름,아니오,"['보성군장학재단', '장학생', '선발복지']",489000000103
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20210923123456 지원대상: 1인 가구, 한부모가정, 중증장애인 가정 등 안전취약가구 지원내용: 방범용 cctv 설치 1인 가구, 한부모가정, 중증장애인 가정 ",모름,아니오,"['여성장애인가정', 'cctv', '설치']",489000000104
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20210923123456 지원대상: 차상위계층(노인, 장애인세대) 중 10,000원 이하 건강보험료 대상에게 건강보험료 비용 지원 지원내용: 차상위계층(노인, 장애인세",모름,아니오,"['차상위계층노인', '장기요양보험료', '지원']",489000000105
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20210923123456 지원대상: 가정위탁아동세대 지원내용: 가정위탁아동 세대별 20,000원/월 지원 신청기한: 상시신청 신청방법: 신청불필요",모름,아니오,"['가정위탁아동세대', '위로금', '지원']",489000000106
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 신생아의 부 또는 모가 신생아의 출산일 기준 보성군 관내에 주민등록을 두고 자녀를 출산한 가정 지원내용: 출산장려 및 양육지원금 지,모름,아니오,"['출산장려', '및', '양육지원금']",489000000107
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20210923123456 지원대상: 백내장 진단을 받고 1년 이상 보성군에 주소가 있는 중위소득 150 이내를 충족한 65세 이상 어르신 지원내용: 1안 250,000",모름,아니오,"['백내장', '수술비', '지원']",489000000108
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20210923123456 지원대상: 본인 및 부모가 공고일 현재 보성군에 1년이상 주소를 두고 실제 거주하고 있는 초,중,고,대학생중 초중등교육법 및 고등교육법에 따른",모름,아니오,"['보성군장학재단', '장학생', '선발성적우수']",489000000109
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 만 18세 50세 미만 청년귀농인 지원내용: 지원대상 : 만 18세만 50세 미만 청년귀농인 지원자격 - 전입일 기준 5년 이내 신,모름,아니오,"['청년귀농인', '농업창업', '지원']",489000000111
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20210923123456 지원대상: 보성군에 주소를 두고 시설원예 작물(오이, 딸기, 토마토 등)의 생산을 통한 경쟁력 있는 농업 육성에 참여하고자 하는 법인 또는 농",모름,아니오,"['시설원예', '토양활성제', '지원']",489000000112
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 만19세 이상 보성군 관내외 주민 모두 지원내용: 소비자 혜택 - 지류: 구입시 10 할인 - 카드: 충전시 10 할인 카드 할인 ,모름,아니오,['지역화폐보성군'],489000000115
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20210923123456 지원대상: 본인 및 부모가 공고일 현재 보성군에 1년이상 주소를 두고 실제 거주하고 있는 초,중,고,대학생중 초중등교육법 및 고등교육법에 따른",모름,아니오,"['보성군장학재단', '장학생', '선발미래인재']",489000000116
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 보성군에 주민등록을 두고 거주하는 임산부와 영유아 중 보건소 등록자 지원내용: 출산 축하기념 마더박스 지원 서비스 - 지원내용 : ,모름,아니오,"['출산축하용품아이사랑마더박스', '지원']",489000000118
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 보성군에 주소를 두고 있는 50세 이상 남성 지원내용: 전립선 특이항원검사(psa) 검사비용 지원 대상: 만50세 이상 남성 신청기,모름,아니오,"['전립선질환', '무료검진', '지원']",489000000119
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20210923123456 지원대상: 주거약자(기초생활수급자, 차상위 계층, 국가유공자, 독립유공자) 중 자가 주택 소유자에 한함 지원내용: 주택 개보수 지원 : 가구당",모름,아니오,['행복둥지서비스'],489000000120
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 법정 한부모가족의 만18세 미만 자녀 지원내용: 저소득 한부모가정에 대한 문화 교육비 지원(문화상품권 지급) 신청기한: 상시신청 신,모름,아니오,"['저소득', '한부모가족', '생일']",489000000122
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 보성군에 주소를 둔 국가보훈대상자 - 참전명예수당 지급대상자 제외 지원내용: 보훈명예수당(2025년도) - 보훈명예수당 : 월 8만,모름,아니오,"['국가보훈대상자', '명예수당', '지원']",489000000123
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 보성군에 주소를 둔 참전유공자 및 참전유공자 유족(배우자) 지원내용: 참전유공자 예우 수당(2025년도) - 참전명예수당 : 월 1,모름,아니오,"['참전유공자', '예우', '서비스']",489000000124
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 1년 이상 보성군에 주민등록을 둔 대상포진 백신 접종력이 없는 50세 이상 어르신 지원내용: 만 50세 이상 군민 대상포진 예방접종,모름,아니오,"['어르신', '대상포진', '예방접종']",489000000126
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 사망일 기준 관내 1년 이상 주민등록을 둔 자 지원내용: 시신 1구당 20만원 화장비 지원 신청기한: 상시신청 신청방법: 방문신청,모름,아니오,"['화장장려금', '지원']",489000000127
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20210923123456 지원대상: 본인 및 부모가 공고일 현재 보성군에 1년이상 주소를 두고 실제 거주하고 있는 초,중,고,대학생중 초중등교육법 및 고등교육법에 따른",모름,아니오,"['보성군장학재단', '장학생', '선발특기자']",489000000128
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 보성군에 주민등록을 둔 다자녀 가정 중 둘째아이 이상 출생 가정 지원내용: 다자녀가정 가족사진 만들어주기 서비스 - 대상 : 둘째아,모름,아니오,"['다자녀가정', '가족사진', '만들어주기']",489000000129
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20210923123456 지원대상: 의료급여수급권자 중 65세 이상 노인 또는 치매, 중풍, 파킨스병 등 노인성 질병을 앓고 있는 65세 미만인 자 중 6개월 이상의 ",모름,아니오,"['노인생활시설', '장기요양급여', '등급자']",489000000130
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 다른 시군구에서 우리군으로 전입한 자(2년 이내 재전입자 제외) 지원내용: 전입 장려금 지원(일반) - 대상: 다른 시군구에서 우리,모름,아니오,"['전입', '장려금', '지원']",489000000131
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 보성군에 주소를 둔 13세18세 여성청소년 지원내용: 지원대상 : 보성군에 주소를 둔 13세18세 여성청소년 지원기간 :연중 지급액,모름,아니오,"['보성군', '여성청소년', '생리용품']",489000000132
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 자활사업 참여자 중 자격증을 취득하려고 하는 자 지원내용: 자활사업 참여자 자격증 취득비용 지원 신청기한: 상시신청 신청방법: 방문,모름,아니오,"['자활참여자', '자립능력자격증', '취득']",489000000133
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20210923123456 지원대상: 95세 이상 장수노인 지원내용: 95세 이상 장수노인에게 생신 전날 또는 당일 직접 방문하여 말벗 및 안부살피기, 위문품 전달(읍.",모름,아니오,"['장수노인', '생신', '챙겨드리기']",489000000134
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 만 65세 이하 귀농신고자(세대주) 지원내용: 지원대상 - 귀농신고 후 1년 6개월 경과 후 정착장려금 1년간 귀농인원별 차등 지급,모름,아니오,"['귀농인', '정착장려금', '지원']",489000000135
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20210923123456 지원대상: 국가보훈대상자 중 보훈청에서 명단 통보 지원내용: 삼일절, 현충일, 광복절 유공자 위문 신청기한: 상시신청 신청방법: 신청불필요",모름,아니오,"['국가유공자', '유족위문']",489000000137
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20210923123456 지원대상: 노인 우울검사 결과 중증 우울에 해당하는 어르신 외로움,우울감을 호소하는 관내 홀로사는 어르신 지원내용: 어르신들의 치매예방과 우울",모름,아니오,"['홀몸', '어르신', '돌봄']",489000000138
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 보성군에 주소를 두고 있는 65세 이상 노인 세대 및 재난취약계층 세대 중 주택용 소방시설이 설치되어 있지 않은 세대 - 재난취약계,모름,아니오,"['주택용', '소방시설', '설치']",489000000139
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20220124141156 지원대상: 지원대상(신청일 기준 다음의 요건을 모두 충족할 것) - 부부가 모두 보성군에 주소를 두고 거주 - 혼인신고를 한 지 1년이 경과되,모름,아니오,"['신혼부부', '전입', '이사비용']",489000000140
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20220124161351 지원대상: 보성군에 주민등록을 두고 2023년 1월 1일 이후 출산한 가정 지원내용: 산모신생아 건강관리서비스 본인부담금 추가지원 - 지원내용,모름,아니오,"['산모신생아', '건강관리서비스', '본인부담금']",489000000141
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20220504163738 지원대상: 지원대상 : 도내 2년이상 계속 거주중인 19972006년도 출생자 대상(2025년 기준) 지원내용: 지원대상 : 도내 2년이상 계,모름,아니오,"['전남청년', '문화복지카드']",489000000143
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20240205090843 지원대상: 보성군 관내 연 매출 10억 이하의 소상공인 지원내용: 디지털 전환 업체별 최대 100만원 한도 지원 - 기초지원: 스마트오더, 디",모름,아니오,"['디지털', '소상공인', '1만']",489000000415
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20240207092929 지원대상: 가정위탁세대 지원내용: 가정위탁세대 명절 제수비 지원 - 연 2회(설, 추석) - 5만원/세대 지원 신청기한: 상시신청 신청방법: ",모름,아니오,"['가정위탁세대', '명절', '제수비']",489000000417
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20240207094525 지원대상: 가정위탁세대 아동 중 대학에 입학한 아동 지원내용: 가정위탁아동 대학진학 자금 지원 가정위탁아동 대학진학 시 1,500천원/1인/1",모름,아니오,"['가정위탁아동', '대학진학', '자금']",489000000418
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20240207100201 지원대상: 가정위탁보호중인 아동 - 지급중지 : 교정시설 입소, 해외출입국(90일 이상 체류 시) 사유가 발행하여 위탁가정에 거주하지 않을 경",모름,아니오,"['가정위탁아동', '양육보조금', '지원']",489000000420
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20240510161808 지원대상: 만18세 이하 초중고등학생 지원내용: 중고등학생: 700원 100원(600원 할인) 초등학생: 400원 100원(300원 할인) 신,모름,아니오,"['보성군', '초중고등학생', '100원']",489000000424
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20240723185850 지원대상: 공공배달앱 먹깨비 가입 가맹점 및 앱 이용자(보성군 관내 한정) 지원내용: 공공배달앱 가입 시 가맹점 주 및 이용객 혜택 제공 신청,모름,아니오,"['민관협력형', '공공배달앱', '먹깨비']",489000000426
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20240724090750 지원대상: 1) 마을회관(중심부)에서 버스승강장까지 거리가 800m이상 되거나 2) 거리가 700m이상이면서 경사도가 심한 마을의 주민 지원내,모름,아니오,"['보성군', '군민중심', '행복택시']",489000000427
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20240724092026 지원대상: 지원대상: 전남광역이동지원센터 등록 장애인 등 대중교통 이용이 어려운 자(휠체어 장애인) 지원내용: 1. 운영시간: 08시 18시(,모름,아니오,"['보성군', '교통약자', '콜택시']",489000000428
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20240724092903 지원대상: 전남광역이동지원센터 등록 장애인 등 대중교통 이용이 어려운 사람(비휠체어 장애인 및 동승 보호자) 지원내용: 보성군 관내에서만 이용,모름,아니오,"['보성군', '교통약자', '바우처택시']",489000000429
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20240724094423 지원대상: 공고일부터 연말까지 국내에서 개최되는 중소기업 국내 박람회 참가 중소기업(온라인 박람회 포함) 지원내용: 1. 공고일부터 연말까지 ,모름,아니오,"['보성군', '중소기업', '박람회전시회']",489000000430
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20240724095540 지원대상: 보성군 소재 중소기업 중 해외지사화 사업에 선정된 업체 kotra, 세계한인무역협회, 중소벤처기업진흥공단에서 수행하는 해외지사화 사",모름,아니오,"['보성군', '해외지사화', '사업']",489000000431
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20241222151134 지원대상: 보성군에 주민등록을 둔 모든 군민(등록 외국인 포함) 지원내용: - 온열질환으로 진단 확정된 경우 10 - 자연재해(일사병, 열사병",모름,아니오,"['전라남도', '보성군', '군민안전보험']",489000000433
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 진폐요양환자 - 화순군에 거주하는 재가 요양 진폐 환자 - 2008년 7월 1일 이후 요양 중인 진폐환자와 그 배우자 지원내용: 진,모름,아니오,"['진폐환자', '등', '의료비']",490000000102
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 기증일 기준 화순군에 주소를 두고 있는 뇌사 장기기증자 지원내용: 기증일 기준 화순군에 주소를 두고 있는 뇌사 장기기증자 - 예산 ,모름,아니오,"['장기기증', '장려', '지원']",490000000104
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 보건소 등록 임산부 및 영유아 지원내용: 임산부 및 영유아 영양제 지원 - 엽산 및 철분제 지원 - 만 3세6세 영유아에게 성장발육,모름,아니오,"['임산부', '및', '영유아']",490000000105
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 귀농전 주소가 도시지역이고(1년이상 거주) 귀농한지 만 5년이 지나지 아니한 자 세대주이며 농업경영체 등록자 지원내용: 귀농인 안정,모름,아니오,"['귀농자', '지원']",490000000106
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 만 65세 이상 홀로사는 노인 - 노인맞춤돌봄서비스 사업 대상자 병행 지원내용: 홀로사는 노인 안부살피기 - 주 1회 / 안부확인 ,모름,아니오,"['홀로사는', '노인', '안부살피기']",490000000107
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 화순군 관내에 주민등록을 두고 당해 연도 국가암검진 대상자 중 유방암 검진결과 유소견자 지원내용: 당해 연도 국가암검진 대상자 중 ,모름,아니오,"['유방초음파', '검진지원']",490000000108
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20210923123456 지원대상: 요치료자 1, 요관찰자 11 지원내용: 이동진료, 외래진료, 입원치료, 장애예방을 위한 보장구 보급, 재활사업, 대민홍보 등 신청기",모름,아니오,"['한센사업대상자', '관리', '지원']",490000000109
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20210923123456 지원대상: 농업인, 영농조합법인 지원내용: 지원대상 : 화순군에 주민 등록되어 거주하고 있는 양돈분뇨 액비화 처리농가 또는 법인 지원내용 : ",모름,아니오,"['양돈분뇨처리비', '지원']",490000000110
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20210923123456 지원대상: 출생일 기준 부모1명이상과 출생아가 화순군에 주민등록을 두고 실제거주하는 가정의 출생아 지원내용: 건강관리비(현금, 1회/인) : ",모름,아니오,"['신생아', '건강관리비', '지원']",490000000113
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 아이돌봄서비스 라형 이용 가정 지원내용: 아이돌봄서비스 라형 본인부담금 15 지원 신청기한: 신청 불필요 신청방법: 신청불필요,모름,아니오,"['아이돌봄서비스', '라형', '본인부담금']",490000000115
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20210923123456 지원대상: 건강관리서비스 이용 접근이 어려우면서 건강관리가 필요한 지역사회 주민 연령기준 : 만65세이상 독거노인, 75세이상 노인부부가구등 ",모름,아니오,['방문건강관리'],490000000116
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 출산일 기준 부모 중 1명 이상 및 자녀가 관내 주민등록을 두고 실제 거주하고 있는 가정의 둘째아 이상 출산 여성 지원내용: 출산일,모름,아니오,"['둘째아', '이상', '출산여성']",490000000117
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 화순군보건소에 임산부 등록을 한 임산부 지원내용: 모유수유를 위한 유축기 및 소모품 세트 대여(최대 2개월) 신청기한: 상시신청 신,모름,아니오,"['모유수유를', '위한', '유축기']",490000000118
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20210923123456 지원대상: 18세 미만(취학 시 만 22세 미만, 취학 중 병역의무를 이행하는 경우 만 22세까지 지원) 자녀를 양육 중인 기준 중위소득 63",모름,아니오,"['저소득', '한부모가족', '추가']",490000000119
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 농업인 지원내용: 화순군에 1년(신청일 기준)이상 거주하고 농지를 소유 또는 임대하여 농산물을 실경작하고 있는 농업인에 충전식 전기,모름,아니오,"['충전식', '전기분무기', '지원']",490000000120
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 농업인 지원내용: 지원대상 : 화순군복숭아연합회 영농조합법인 및 화순군복숭아연합회 능주영농조합법인 소속 농가 지원내용 : 복숭아 병,모름,아니오,"['복숭아', '병해충', '방제약품']",490000000122
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20210923123456 지원대상: 국민기초생활보장법에 따른 차상위계층으로서 장애인복지법에 따라 등록된 장애인 세대 - 국민기초생활보장법에 따른 생계의료급여 수급자는 ,모름,아니오,"['차상위계층', '기초생활지원']",490000000123
